file_name,z,ebv,j
spec-1048-52736-0464.fits,0.5041292,0.0211,30320
spec-2166-54232-0390.fits,0.5041491,0.0526,30321
spec-2742-54233-0222.fits,0.5042529,0.0197,30322
spec-1768-53442-0085.fits,0.5043032,0.0327,30323
spec-2601-54144-0625.fits,0.5043714,0.0239,30324
spec-0283-51959-0276.fits,0.504432,0.0197,30325
spec-0452-51911-0150.fits,0.5045147,0.0179,30326
spec-1796-53884-0104.fits,0.5045378,0.0264,30327
spec-2588-54174-0538.fits,0.5047029,0.0427,30328
spec-2658-54502-0422.fits,0.5047868,0.0192,30329
spec-0909-52379-0011.fits,0.5049075,0.0094,30330
spec-2117-54115-0050.fits,0.5049869,0.0128,30331
spec-0894-52615-0119.fits,0.5050346,0.033,30332
spec-0438-51884-0519.fits,0.5050367,0.0372,30333
spec-2614-54481-0499.fits,0.5050952,0.0177,30334
spec-2344-53740-0538.fits,0.5051009,0.0219,30335
spec-0902-52409-0237.fits,0.5051216,0.0148,30336
spec-1939-53389-0528.fits,0.5051332,0.0188,30337
spec-1060-52636-0068.fits,0.5051853,0.0365,30338
spec-1233-52734-0041.fits,0.505237,0.0188,30339
spec-2487-53852-0356.fits,0.5052807,0.0221,30340
spec-1872-53386-0182.fits,0.5053154,0.0376,30341
spec-1208-52672-0016.fits,0.5053254,0.0334,30342
spec-1571-53174-0561.fits,0.5055466,0.0369,30343
spec-0898-52606-0186.fits,0.5055599,0.0155,30344
spec-1444-53054-0249.fits,0.5055802,0.0243,30345
spec-2776-54554-0382.fits,0.5055979,0.0416,30346
spec-1435-52996-0275.fits,0.5056934,0.0134,30347
spec-0832-52312-0334.fits,0.5057355,0.0125,30348
spec-1331-52766-0075.fits,0.5058453,0.0163,30349
spec-1837-53494-0068.fits,0.5058623,0.0593,30350
spec-2369-53733-0202.fits,0.5058637,0.03,30351
spec-0548-51986-0204.fits,0.5058672,0.043,30352
spec-1798-53851-0631.fits,0.5061031,0.0202,30353
spec-1009-52644-0164.fits,0.5065156,0.0135,30354
spec-2351-53786-0099.fits,0.5065261,0.0224,30355
spec-0533-51994-0280.fits,0.5065663,0.0445,30356
spec-2202-53566-0276.fits,0.5066258,0.0471,30357
spec-1418-53142-0317.fits,0.5067002,0.0234,30358
spec-1594-52992-0069.fits,0.5067368,0.0104,30359
spec-1301-52976-0179.fits,0.5067483,0.0377,30360
spec-0525-52295-0210.fits,0.5067741,0.0276,30361
spec-2207-53558-0564.fits,0.5069264,0.0586,30362
spec-2428-53801-0410.fits,0.5069667,0.0427,30363
spec-1615-53166-0094.fits,0.5071034,0.0354,30364
spec-2661-54505-0319.fits,0.5071365,0.0135,30365
spec-0947-52411-0294.fits,0.5071793,0.0171,30366
spec-2084-53360-0169.fits,0.5071889,0.0326,30367
spec-2352-53770-0345.fits,0.5072882,0.0158,30368
spec-0334-51993-0330.fits,0.5073454,0.0219,30369
spec-2523-54572-0438.fits,0.5073786,0.0439,30370
spec-1168-52731-0225.fits,0.5074933,0.0125,30371
spec-0995-52731-0539.fits,0.5075555,0.0179,30372
spec-1706-53442-0386.fits,0.5077997,0.0195,30373
spec-1286-52725-0296.fits,0.5078093,0.0059,30374
spec-0535-51999-0482.fits,0.5079871,0.0264,30375
spec-1715-54212-0409.fits,0.5080456,0.0297,30376
spec-0641-52176-0393.fits,0.5081147,0.026,30377
spec-1342-52793-0021.fits,0.5081283,0.0422,30378
spec-2037-53446-0343.fits,0.5081636,0.0142,30379
spec-2034-53466-0230.fits,0.5083145,0.0206,30380
spec-0502-51957-0141.fits,0.508329,0.0352,30381
spec-2276-53712-0388.fits,0.508363,0.0284,30382
spec-1602-53117-0578.fits,0.5083694,0.0166,30383
spec-0313-51673-0120.fits,0.5085554,0.0606,30384
spec-1380-53084-0159.fits,0.5086047,0.0089,30385
spec-1687-53260-0428.fits,0.5086351,0.057,30386
spec-2089-53498-0517.fits,0.5086409,0.0116,30387
spec-0415-51810-0424.fits,0.5086591,0.0812,30388
spec-0679-52177-0182.fits,0.5086861,0.0401,30389
spec-2266-53679-0193.fits,0.5087175,0.0262,30390
spec-0517-52024-0213.fits,0.5087468,0.0185,30391
spec-1669-53433-0393.fits,0.5088146,0.0108,30392
spec-1627-53473-0126.fits,0.5088326,0.0156,30393
spec-1212-52703-0257.fits,0.5089448,0.0267,30394
spec-2137-54206-0576.fits,0.5089473,0.0153,30395
spec-2491-53855-0323.fits,0.5090536,0.0178,30396
spec-1684-53239-0568.fits,0.509121,0.021,30397
spec-0564-52224-0057.fits,0.5091757,0.0283,30398
spec-0724-52254-0083.fits,0.5091805,0.0415,30399
spec-1177-52824-0384.fits,0.5092006,0.0435,30400
spec-0913-52433-0197.fits,0.5092024,0.0368,30401
spec-1606-53055-0166.fits,0.5093269,0.0313,30402
spec-0364-52000-0285.fits,0.5095316,0.0813,30403
spec-1207-52672-0406.fits,0.5095825,0.0366,30404
spec-2107-53786-0461.fits,0.5096774,0.0234,30405
spec-1471-52883-0366.fits,0.5097677,0.1275,30406
spec-1839-53471-0033.fits,0.5098708,0.0168,30407
spec-1973-53432-0100.fits,0.5099303,0.0195,30408
spec-0282-51658-0234.fits,0.510112,0.0209,30409
spec-0913-52433-0159.fits,0.5102259,0.0391,30410
spec-1224-52765-0334.fits,0.5102516,0.0247,30411
spec-1358-52994-0286.fits,0.5104639,0.0126,30412
spec-1874-54452-0231.fits,0.510492,0.067,30413
spec-0525-52295-0282.fits,0.5105529,0.0237,30414
spec-1768-53442-0130.fits,0.5105929,0.0293,30415
spec-2219-53816-0374.fits,0.510623,0.0197,30416
spec-0902-52409-0126.fits,0.5106625,0.013,30417
spec-1617-53112-0484.fits,0.5106934,0.0359,30418
spec-1360-53033-0346.fits,0.5107759,0.0115,30419
spec-1228-52728-0504.fits,0.5107969,0.0244,30420
spec-1740-53050-0143.fits,0.5108859,0.0289,30421
spec-2777-54554-0457.fits,0.510897,0.0306,30422
spec-1000-52643-0563.fits,0.5109781,0.0249,30423
spec-0429-51820-0429.fits,0.511093,0.0447,30424
spec-2110-53467-0590.fits,0.5111246,0.0128,30425
spec-1676-53147-0174.fits,0.5111573,0.0213,30426
spec-0884-52374-0548.fits,0.5111915,0.0192,30427
spec-0564-52224-0471.fits,0.5112072,0.0258,30428
spec-2347-53757-0151.fits,0.5113347,0.0226,30429
spec-1456-53115-0455.fits,0.5113385,0.0158,30430
spec-2956-54525-0080.fits,0.5113803,0.0088,30431
spec-0328-52282-0201.fits,0.5114982,0.0261,30432
spec-0979-52427-0587.fits,0.5115745,0.0366,30433
spec-0293-51689-0479.fits,0.5115911,0.0155,30434
spec-2208-53880-0063.fits,0.5116269,0.0508,30435
spec-0848-52669-0418.fits,0.5116955,0.0275,30436
spec-2532-54589-0221.fits,0.5117175,0.0599,30437
spec-1762-53415-0609.fits,0.5117822,0.0401,30438
spec-1768-53442-0417.fits,0.5117938,0.0256,30439
spec-1657-53520-0639.fits,0.5118643,0.0628,30440
spec-1386-53116-0350.fits,0.5118686,0.0144,30441
spec-2238-54205-0635.fits,0.5118995,0.0116,30442
spec-1694-53472-0540.fits,0.5119441,0.024,30443
spec-1937-53388-0318.fits,0.5120121,0.024,30444
spec-2355-53792-0564.fits,0.5120171,0.0302,30445
spec-1712-53531-0241.fits,0.5120428,0.0243,30446
spec-1344-52792-0153.fits,0.512119,0.0115,30447
spec-0267-51608-0078.fits,0.5121477,0.0289,30448
spec-0550-51959-0096.fits,0.5121985,0.0243,30449
spec-0545-52202-0536.fits,0.5122206,0.0513,30450
spec-0434-51885-0386.fits,0.5123183,0.0426,30451
spec-1336-52759-0354.fits,0.5123944,0.0096,30452
spec-2578-54093-0244.fits,0.5124227,0.0261,30453
spec-1648-53171-0289.fits,0.5125669,0.0138,30454
spec-2613-54481-0620.fits,0.512818,0.0307,30455
spec-1340-52781-0129.fits,0.5129341,0.0234,30456
spec-1673-53462-0038.fits,0.5129691,0.0167,30457
spec-1645-53172-0316.fits,0.5130845,0.011,30458
spec-0757-52238-0585.fits,0.5130847,0.0427,30459
spec-2222-53799-0601.fits,0.5132566,0.0135,30460
spec-1720-53854-0014.fits,0.5132568,0.0351,30461
spec-0793-52370-0549.fits,0.513281,0.0121,30462
spec-0752-52251-0020.fits,0.513286,0.0414,30463
spec-2422-54096-0518.fits,0.513351,0.0341,30464
spec-0304-51609-0153.fits,0.5133731,0.0387,30465
spec-2018-53800-0129.fits,0.5133744,0.0117,30466
spec-0654-52146-0164.fits,0.5133764,0.0264,30467
spec-1048-52736-0286.fits,0.5133799,0.0142,30468
spec-0422-51811-0336.fits,0.5134163,0.1004,30469
spec-1594-52992-0302.fits,0.513455,0.0119,30470
spec-2956-54525-0353.fits,0.5134659,0.0101,30471
spec-2135-53827-0620.fits,0.5134878,0.0216,30472
spec-1677-53148-0255.fits,0.5134986,0.0117,30473
spec-1313-52790-0255.fits,0.5135421,0.0096,30474
spec-1712-53531-0596.fits,0.513606,0.0242,30475
spec-0942-52703-0112.fits,0.5136166,0.009,30476
spec-2781-54266-0002.fits,0.5137965,0.0343,30477
spec-2266-53679-0214.fits,0.5138128,0.0279,30478
spec-2341-53738-0113.fits,0.5139089,0.0272,30479
spec-1712-53531-0423.fits,0.514117,0.0229,30480
spec-2641-54230-0221.fits,0.514147,0.0161,30481
spec-1720-53854-0017.fits,0.5143409,0.0298,30482
spec-0492-51955-0151.fits,0.5143588,0.0101,30483
spec-0309-51994-0308.fits,0.5143725,0.0392,30484
spec-0502-51957-0374.fits,0.5145016,0.0246,30485
spec-0489-51930-0548.fits,0.5146059,0.0131,30486
spec-0814-52443-0376.fits,0.5146181,0.015,30487
spec-1047-52733-0413.fits,0.5146616,0.018,30488
spec-0971-52644-0136.fits,0.514729,0.012,30489
spec-2778-54539-0386.fits,0.5147808,0.031,30490
spec-0300-51943-0139.fits,0.5148025,0.028,30491
spec-1838-53467-0563.fits,0.5149272,0.0066,30492
spec-2135-53827-0606.fits,0.5149332,0.0221,30493
spec-0393-51794-0585.fits,0.5149888,0.019,30494
spec-0545-52202-0529.fits,0.5149966,0.0495,30495
spec-1830-54560-0440.fits,0.5150613,0.0301,30496
spec-1938-53379-0470.fits,0.5151936,0.0166,30497
spec-2163-53823-0072.fits,0.5152539,0.0425,30498
spec-1417-53141-0174.fits,0.5153975,0.021,30499
spec-1725-54266-0490.fits,0.515451,0.0336,30500
spec-1779-53089-0613.fits,0.5154982,0.0276,30501
spec-0774-52286-0225.fits,0.51551,0.0063,30502
spec-0555-52266-0460.fits,0.515555,0.0303,30503
spec-0299-51671-0108.fits,0.5155602,0.0239,30504
spec-2264-53682-0611.fits,0.5155612,0.0242,30505
spec-2001-53493-0436.fits,0.5157712,0.0138,30506
spec-1263-52708-0586.fits,0.5158404,0.0461,30507
spec-1398-53146-0427.fits,0.5159866,0.0097,30508
spec-1402-52872-0594.fits,0.5160279,0.0268,30509
spec-1215-52725-0366.fits,0.5160432,0.0113,30510
spec-1728-53228-0218.fits,0.5160551,0.0341,30511
spec-1593-52991-0565.fits,0.5161719,0.0106,30512
spec-0564-52224-0385.fits,0.5163248,0.0261,30513
spec-0534-51997-0101.fits,0.5163671,0.0261,30514
spec-2602-54149-0429.fits,0.5164489,0.0241,30515
spec-1275-52996-0151.fits,0.5164577,0.0115,30516
spec-0564-52224-0581.fits,0.5165347,0.0245,30517
spec-2376-53770-0497.fits,0.5166965,0.0264,30518
spec-1199-52703-0377.fits,0.5167057,0.0189,30519
spec-1350-52786-0515.fits,0.5167142,0.0075,30520
spec-2102-54115-0018.fits,0.5167189,0.0108,30521
spec-2093-53818-0355.fits,0.5167937,0.009,30522
spec-1690-53475-0046.fits,0.5168666,0.0962,30523
spec-1169-52753-0398.fits,0.5169277,0.0141,30524
spec-1049-52751-0244.fits,0.5172407,0.015,30525
spec-0623-52051-0534.fits,0.5173203,0.0201,30526
spec-2600-54243-0439.fits,0.5174242,0.0195,30527
spec-1934-53357-0427.fits,0.5175145,0.0229,30528
spec-0266-51630-0126.fits,0.5176755,0.04,30529
spec-2518-54243-0374.fits,0.517687,0.0284,30530
spec-1187-52708-0591.fits,0.5177166,0.0343,30531
spec-0544-52201-0581.fits,0.5177323,0.0394,30532
spec-0326-52375-0494.fits,0.517782,0.031,30533
spec-1667-53430-0483.fits,0.5177829,0.011,30534
spec-2239-53726-0326.fits,0.5179133,0.0135,30535
spec-0283-51959-0204.fits,0.5179471,0.0175,30536
spec-2506-54179-0236.fits,0.517979,0.0189,30537
spec-1046-52460-0021.fits,0.5180196,0.0229,30538
spec-1930-53347-0607.fits,0.518082,0.0345,30539
spec-0501-52235-0475.fits,0.5180836,0.0176,30540
spec-0829-52296-0330.fits,0.5182705,0.0265,30541
spec-2124-53770-0201.fits,0.5182707,0.0151,30542
spec-1838-53467-0527.fits,0.5184019,0.0091,30543
spec-2772-54529-0277.fits,0.5185059,0.0375,30544
spec-1433-53035-0352.fits,0.5185243,0.0132,30545
spec-2203-53915-0438.fits,0.5185513,0.0354,30546
spec-2947-54533-0016.fits,0.518598,0.0151,30547
spec-0501-52235-0243.fits,0.5186111,0.0168,30548
spec-1815-53884-0485.fits,0.5186428,0.0277,30549
spec-2015-53819-0036.fits,0.5186712,0.0145,30550
spec-0574-52355-0502.fits,0.5188483,0.0245,30551
spec-2613-54481-0486.fits,0.5188932,0.0249,30552
spec-0661-52163-0272.fits,0.5189324,0.0257,30553
spec-1596-52998-0569.fits,0.5189473,0.0124,30554
spec-1743-53054-0550.fits,0.5191457,0.0275,30555
spec-2365-53739-0154.fits,0.5191461,0.0202,30556
spec-1669-53433-0196.fits,0.5193068,0.0111,30557
spec-1933-53381-0564.fits,0.519326,0.0261,30558
spec-1040-52722-0531.fits,0.5193524,0.019,30559
spec-2238-54205-0449.fits,0.5193602,0.0095,30560
spec-2771-54527-0064.fits,0.5193918,0.0341,30561
spec-1044-52468-0322.fits,0.5194672,0.0098,30562
spec-2580-54092-0622.fits,0.5194926,0.0298,30563
spec-1222-52763-0447.fits,0.5196137,0.0196,30564
spec-2420-54086-0240.fits,0.5196328,0.0305,30565
spec-1195-52724-0083.fits,0.519654,0.0346,30566
spec-0537-52027-0583.fits,0.5196727,0.0347,30567
spec-1712-53531-0259.fits,0.5196728,0.0227,30568
spec-2224-53815-0162.fits,0.5197862,0.0181,30569
spec-0433-51873-0176.fits,0.5200302,0.0392,30570
spec-0661-52163-0582.fits,0.520042,0.0303,30571
spec-2600-54243-0505.fits,0.5200799,0.0161,30572
spec-0961-52615-0292.fits,0.5200967,0.0132,30573
spec-0918-52404-0608.fits,0.5201413,0.0377,30574
spec-1159-52669-0205.fits,0.5203093,0.0085,30575
spec-0847-52426-0126.fits,0.5203932,0.0272,30576
spec-0296-51984-0574.fits,0.5204087,0.0191,30577
spec-2162-54207-0298.fits,0.5204466,0.0632,30578
spec-0777-52320-0080.fits,0.5204755,0.0161,30579
spec-2595-54207-0579.fits,0.520502,0.0195,30580
spec-1784-54425-0582.fits,0.5205791,0.0496,30581
spec-2220-53795-0218.fits,0.5206485,0.0203,30582
spec-2221-53792-0126.fits,0.5207024,0.0241,30583
spec-0489-51930-0405.fits,0.5207095,0.0098,30584
spec-0613-52345-0281.fits,0.5207811,0.0072,30585
spec-2479-54174-0362.fits,0.5208236,0.0232,30586
spec-1310-53033-0192.fits,0.5208737,0.0122,30587
spec-1590-52974-0624.fits,0.5209081,0.0211,30588
spec-2512-53877-0461.fits,0.52092,0.0299,30589
spec-1701-53142-0292.fits,0.5209336,0.0211,30590
spec-0984-52442-0280.fits,0.5209588,0.0749,30591
spec-0772-52375-0081.fits,0.5211046,0.007,30592
spec-0353-51703-0051.fits,0.5211675,0.0259,30593
spec-1817-53851-0069.fits,0.5212341,0.0306,30594
spec-1368-53084-0568.fits,0.5213013,0.014,30595
spec-2880-54509-0636.fits,0.5213484,0.017,30596
spec-1444-53054-0266.fits,0.5213927,0.0169,30597
spec-0355-51788-0390.fits,0.5215464,0.0183,30598
spec-2512-53877-0582.fits,0.5215923,0.0387,30599
spec-2089-53498-0385.fits,0.5216954,0.0132,30600
spec-2037-53446-0026.fits,0.5216991,0.0192,30601
spec-2579-54068-0184.fits,0.5217426,0.0294,30602
spec-0932-52620-0110.fits,0.5218501,0.0438,30603
spec-2645-54477-0226.fits,0.5219419,0.0221,30604
spec-2244-53795-0537.fits,0.5219669,0.0134,30605
spec-2207-53558-0078.fits,0.5221005,0.0539,30606
spec-1854-53566-0572.fits,0.5221213,0.0465,30607
spec-0640-52200-0236.fits,0.5221818,0.0936,30608
spec-1984-53433-0020.fits,0.5222725,0.0134,30609
spec-2644-54210-0140.fits,0.5222979,0.0209,30610
spec-1952-53378-0026.fits,0.5224217,0.0161,30611
spec-2886-54498-0112.fits,0.5224965,0.0289,30612
spec-0856-52339-0370.fits,0.52263,0.0221,30613
spec-0385-51783-0594.fits,0.5226651,0.0221,30614
spec-0796-52401-0206.fits,0.5227559,0.0135,30615
spec-2203-53915-0261.fits,0.5228001,0.0426,30616
spec-0348-51671-0044.fits,0.5228189,0.1169,30617
spec-1224-52765-0379.fits,0.5228383,0.0349,30618
spec-1387-53118-0031.fits,0.5229183,0.0204,30619
spec-2647-54495-0160.fits,0.5229549,0.0189,30620
spec-1041-52724-0475.fits,0.5229983,0.0121,30621
spec-2297-53738-0488.fits,0.5230194,0.0164,30622
spec-0538-52029-0162.fits,0.5230599,0.039,30623
spec-0688-52203-0545.fits,0.5232279,0.0207,30624
spec-0490-51929-0126.fits,0.5232765,0.0298,30625
spec-0597-52059-0284.fits,0.5233516,0.0082,30626
spec-1944-53385-0412.fits,0.5234282,0.0153,30627
spec-0627-52144-0432.fits,0.5234817,0.0169,30628
spec-0520-52288-0047.fits,0.5235617,0.0172,30629
spec-0279-51984-0343.fits,0.5236222,0.0403,30630
spec-2139-53878-0524.fits,0.5236694,0.0236,30631
spec-0763-52235-0597.fits,0.5236726,0.0258,30632
spec-0860-52319-0164.fits,0.5237135,0.0388,30633
spec-0762-52232-0208.fits,0.5237433,0.0205,30634
spec-0844-52378-0061.fits,0.5238062,0.0145,30635
spec-0682-52525-0020.fits,0.5238337,0.0238,30636
spec-2036-53446-0124.fits,0.5239,0.0264,30637
spec-0406-51817-0244.fits,0.5239128,0.0298,30638
spec-1348-53084-0088.fits,0.5240105,0.0075,30639
spec-2766-54242-0472.fits,0.5240162,0.0228,30640
spec-1594-52992-0348.fits,0.5240451,0.0111,30641
spec-1173-52790-0422.fits,0.5240938,0.007,30642
spec-1401-53144-0075.fits,0.52434,0.0181,30643
spec-0496-51988-0084.fits,0.5243729,0.0162,30644
spec-1282-52759-0378.fits,0.5244235,0.0083,30645
spec-0829-52296-0050.fits,0.524505,0.0266,30646
spec-2271-53726-0616.fits,0.5245371,0.0348,30647
spec-2014-53460-0430.fits,0.5245844,0.0147,30648
spec-2031-53848-0153.fits,0.5245947,0.0114,30649
spec-1400-53470-0626.fits,0.5246532,0.0155,30650
spec-1796-53884-0239.fits,0.5247108,0.0258,30651
spec-0513-51989-0340.fits,0.5247557,0.02,30652
spec-0896-52592-0096.fits,0.5248123,0.0225,30653
spec-0856-52339-0215.fits,0.5249158,0.0277,30654
spec-1722-53852-0571.fits,0.5249195,0.0383,30655
spec-0921-52380-0510.fits,0.5249811,0.0517,30656
spec-1591-52976-0597.fits,0.5251186,0.0164,30657
spec-2145-54212-0590.fits,0.5253447,0.038,30658
spec-2088-53493-0419.fits,0.5253707,0.015,30659
spec-0674-52201-0111.fits,0.5254256,0.0447,30660
spec-2418-53794-0228.fits,0.5254627,0.0173,30661
spec-0957-52398-0327.fits,0.525511,0.0101,30662
spec-1844-54138-0112.fits,0.5256413,0.0189,30663
spec-2504-54179-0259.fits,0.5257112,0.0164,30664
spec-0450-51908-0044.fits,0.5257142,0.0161,30665
spec-1228-52728-0492.fits,0.5257211,0.0228,30666
spec-1949-53433-0437.fits,0.5257213,0.0111,30667
spec-1802-53885-0611.fits,0.5258262,0.028,30668
spec-1742-53053-0043.fits,0.5258692,0.0209,30669
spec-0569-52264-0323.fits,0.5259531,0.0334,30670
spec-0741-52261-0453.fits,0.5260097,0.0492,30671
spec-2276-53712-0206.fits,0.5260284,0.0296,30672
spec-0401-51788-0096.fits,0.5261101,0.0241,30673
spec-2578-54093-0318.fits,0.5261385,0.0311,30674
spec-0921-52380-0078.fits,0.5262005,0.0562,30675
spec-0766-52247-0462.fits,0.5262644,0.0147,30676
spec-2350-53765-0435.fits,0.5262733,0.0231,30677
spec-1939-53389-0402.fits,0.5262783,0.0171,30678
spec-1870-53383-0340.fits,0.526294,0.0291,30679
spec-0773-52376-0530.fits,0.5263218,0.0097,30680
spec-0939-52636-0443.fits,0.5263759,0.0147,30681
spec-0430-51877-0634.fits,0.5263836,0.0464,30682
spec-2133-53917-0019.fits,0.5263903,0.0134,30683
spec-0292-51609-0050.fits,0.5266581,0.0294,30684
spec-2502-54180-0116.fits,0.5266604,0.0211,30685
spec-1367-53083-0013.fits,0.5266808,0.0159,30686
spec-1418-53142-0510.fits,0.5266868,0.0228,30687
spec-0559-52316-0387.fits,0.5267048,0.0091,30688
spec-0860-52319-0191.fits,0.5267183,0.0399,30689
spec-0723-52201-0618.fits,0.5269041,0.0327,30690
spec-0461-51910-0137.fits,0.5269436,0.0607,30691
spec-2266-53679-0401.fits,0.527043,0.0311,30692
spec-2886-54498-0380.fits,0.5272503,0.0218,30693
spec-1805-53875-0130.fits,0.5273457,0.0224,30694
spec-2012-53493-0376.fits,0.5273573,0.0165,30695
spec-2781-54266-0548.fits,0.5275911,0.0294,30696
spec-1936-53330-0028.fits,0.5276104,0.0198,30697
spec-1463-53063-0183.fits,0.5276195,0.0159,30698
spec-0499-51988-0024.fits,0.5276273,0.0142,30699
spec-1619-53084-0060.fits,0.5277163,0.0332,30700
spec-0897-52605-0431.fits,0.5278532,0.0218,30701
spec-0650-52143-0126.fits,0.5280239,0.0306,30702
spec-0641-52176-0373.fits,0.528086,0.0429,30703
spec-2578-54093-0409.fits,0.5281215,0.0313,30704
spec-2618-54506-0278.fits,0.5281953,0.019,30705
spec-0504-52316-0565.fits,0.5282106,0.037,30706
spec-2783-54524-0432.fits,0.5283243,0.0107,30707
spec-0373-51788-0048.fits,0.5284159,0.0873,30708
spec-0491-51942-0112.fits,0.5286013,0.0093,30709
spec-1626-53472-0407.fits,0.5286085,0.0222,30710
spec-2102-54115-0141.fits,0.5287833,0.008,30711
spec-1167-52738-0093.fits,0.5287866,0.0111,30712
spec-0346-51693-0197.fits,0.5288207,0.1095,30713
spec-0784-52327-0170.fits,0.5288962,0.0114,30714
spec-0429-51820-0068.fits,0.528904,0.0604,30715
spec-2376-53770-0226.fits,0.5289873,0.0224,30716
spec-1803-54152-0401.fits,0.5291571,0.021,30717
spec-2036-53446-0063.fits,0.529255,0.0182,30718
spec-1656-53533-0093.fits,0.5293139,0.0619,30719
spec-0331-52368-0547.fits,0.5293682,0.0199,30720
spec-1997-53442-0266.fits,0.5294323,0.0218,30721
spec-0601-52316-0536.fits,0.5295528,0.02,30722
spec-1229-52723-0426.fits,0.5295639,0.0184,30723
spec-0494-51915-0395.fits,0.5296584,0.0146,30724
spec-0548-51986-0146.fits,0.5296894,0.0249,30725
spec-1675-53466-0212.fits,0.5297335,0.0124,30726
spec-2509-54180-0244.fits,0.5297522,0.0237,30727
spec-0447-51877-0611.fits,0.5298606,0.0208,30728
spec-0296-51984-0503.fits,0.5298799,0.0202,30729
spec-1765-53466-0200.fits,0.5299048,0.0332,30730
spec-1794-54504-0523.fits,0.5299659,0.0281,30731
spec-1168-52731-0176.fits,0.5300493,0.0147,30732
spec-0584-52049-0004.fits,0.5301099,0.03,30733
spec-1431-52992-0484.fits,0.5301427,0.0146,30734
spec-2641-54230-0570.fits,0.530158,0.0186,30735
spec-1395-52825-0008.fits,0.5302187,0.0125,30736
spec-0778-54525-0568.fits,0.5302639,0.0128,30737
spec-0626-52057-0156.fits,0.5303508,0.0081,30738
spec-1276-53035-0017.fits,0.5304244,0.0139,30739
spec-0498-51984-0288.fits,0.5304942,0.0131,30740
spec-1949-53433-0472.fits,0.5306148,0.0128,30741
spec-2246-53767-0442.fits,0.5306525,0.0097,30742
spec-2592-54178-0069.fits,0.5307399,0.0325,30743
spec-1443-53055-0374.fits,0.5307412,0.0152,30744
spec-0575-52319-0415.fits,0.5307513,0.0181,30745
spec-2952-54559-0472.fits,0.530875,0.0371,30746
spec-0816-52379-0255.fits,0.5309699,0.0056,30747
spec-2122-54178-0564.fits,0.5309711,0.0102,30748
spec-1990-53472-0513.fits,0.5310088,0.0228,30749
spec-0684-52523-0097.fits,0.5310218,0.0224,30750
spec-1013-52707-0083.fits,0.5310991,0.0114,30751
spec-1768-53442-0371.fits,0.531103,0.0283,30752
spec-2595-54207-0422.fits,0.5314156,0.0195,30753
spec-1992-53466-0341.fits,0.5316652,0.0125,30754
spec-0776-52319-0038.fits,0.5317129,0.0225,30755
spec-1351-52790-0493.fits,0.5317804,0.0099,30756
spec-1192-52649-0233.fits,0.5319356,0.0384,30757
